Date,Open,High,Low,Close,Adj Close,Volume
1979-05-23,0.578155,0.588038,0.578155,0.588038,0.149695,4937779
1979-05-24,0.588038,0.588038,0.578155,0.578155,0.148830,4958016
1979-05-25,0.578155,0.588038,0.578155,0.588038,0.151374,3455434
1979-05-29,0.588038,0.597921,0.578155,0.588038,0.151374,5529706
1979-05-30,0.588038,0.588038,0.578155,0.588038,0.151374,3652742
1979-05-31,0.588038,0.588038,0.578155,0.588038,0.151374,1735306
1979-06-01,0.588038,0.597921,0.578155,0.597921,0.153918,2843270
1979-06-04,0.597921,0.597921,0.588038,0.597921,0.153918,682992
1979-06-05,0.597921,0.597921,0.588038,0.597921,0.153918,2762323
1979-06-06,0.597921,0.607804,0.597921,0.607804,0.156462,4705056
1979-06-07,0.607804,0.617687,0.607804,0.607804,0.156462,6369533
1979-06-08,0.607804,0.617687,0.607804,0.617687,0.159006,1973088
1979-06-11,0.617687,0.617687,0.607804,0.617687,0.159006,2995046
1979-06-12,0.617687,0.617687,0.607804,0.617687,0.159006,12486106
1979-06-13,0.617687,0.625099,0.597921,0.617687,0.159006,4543162
1979-06-14,0.617687,0.634982,0.617687,0.625099,0.160914,9324106
1979-06-15,0.625099,0.634982,0.625099,0.625099,0.160914,3809578
1979-06-18,0.625099,0.634982,0.625099,0.625099,0.160914,1123142
1979-06-19,0.625099,0.625099,0.617687,0.625099,0.160914,1790957
1979-06-20,0.625099,0.625099,0.625099,0.625099,0.160914,1436813
1979-06-21,0.625099,0.625099,0.617687,0.625099,0.160914,3030461
1979-06-22,0.625099,0.625099,0.617687,0.617687,0.159006,4396445
1979-06-25,0.617687,0.617687,0.597921,0.597921,0.153918,2205811
1979-06-26,0.597921,0.617687,0.597921,0.607804,0.156462,3070934
1979-06-27,0.607804,0.607804,0.597921,0.607804,0.156462,6101395
1979-06-28,0.607804,0.607804,0.597921,0.607804,0.156462,4649405
1979-06-29,0.607804,0.607804,0.607804,0.607804,0.156462,12602467
1979-07-02,0.607804,0.607804,0.597921,0.597921,0.153918,7872115
1979-07-03,0.597921,0.597921,0.588038,0.597921,0.153918,9526474
1979-07-05,0.597921,0.597921,0.588038,0.597921,0.153918,4538102
1979-07-06,0.597921,0.597921,0.597921,0.597921,0.153918,2974810
1979-07-09,0.597921,0.607804,0.597921,0.607804,0.156462,2256403
1979-07-10,0.607804,0.607804,0.597921,0.607804,0.156462,3576854
1979-07-11,0.597921,0.597921,0.597921,0.597921,0.153918,3607210
1979-07-12,0.597921,0.597921,0.597921,0.597921,0.153918,4097952
1979-07-13,0.597921,0.607804,0.597921,0.597921,0.153918,1892141
1979-07-16,0.597921,0.607804,0.597921,0.607804,0.156462,1897200
1979-07-17,0.607804,0.617687,0.607804,0.607804,0.156462,4558339
1979-07-18,0.607804,0.617687,0.607804,0.607804,0.156462,2226048
1979-07-19,0.607804,0.607804,0.607804,0.607804,0.156462,3915821
1979-07-20,0.607804,0.617687,0.597921,0.617687,0.159006,4522925
1979-07-23,0.617687,0.617687,0.607804,0.617687,0.159006,2893862
1979-07-24,0.617687,0.625099,0.617687,0.617687,0.159006,6612374
1979-07-25,0.617687,0.625099,0.617687,0.625099,0.160914,4952957
1979-07-26,0.625099,0.625099,0.607804,0.617687,0.159006,2676317
1979-07-27,0.617687,0.617687,0.607804,0.607804,0.156462,1522819
1979-07-30,0.607804,0.617687,0.607804,0.607804,0.156462,1821312
1979-07-31,0.607804,0.617687,0.607804,0.617687,0.159006,3627446
1979-08-01,0.617687,0.625099,0.617687,0.625099,0.160914,6814742
1979-08-02,0.625099,0.634982,0.617687,0.625099,0.160914,4199136
1979-08-03,0.625099,0.634982,0.625099,0.634982,0.163458,9399994
1979-08-06,0.634982,0.634982,0.625099,0.634982,0.163458,4958016
1979-08-07,0.634982,0.644865,0.634982,0.644865,0.166002,17914627
1979-08-08,0.644865,0.654748,0.644865,0.654748,0.168547,25452835
1979-08-09,0.654748,0.664631,0.644865,0.654748,0.168547,1699891
1979-08-10,0.654748,0.681926,0.654748,0.681926,0.175543,7462320
1979-08-13,0.681926,0.691809,0.681926,0.681926,0.175543,3915821
1979-08-14,0.681926,0.681926,0.674514,0.681926,0.175543,3313776
1979-08-15,0.681926,0.681926,0.674514,0.681926,0.175543,2084390
1979-08-16,0.681926,0.691809,0.681926,0.681926,0.175543,9991920
1979-08-17,0.691809,0.701692,0.691809,0.701692,0.180631,4421741
1979-08-20,0.701692,0.701692,0.691809,0.691809,0.178087,1846608
1979-08-21,0.701692,0.701692,0.701692,0.701692,0.180631,3592032
1979-08-22,0.701692,0.701692,0.691809,0.701692,0.180631,2033798
1979-08-23,0.701692,0.701692,0.691809,0.701692,0.180631,6683203
1979-08-24,0.701692,0.701692,0.691809,0.691809,0.178087,9329165
1979-08-27,0.691809,0.701692,0.691809,0.701692,0.180631,6673085
1979-08-28,0.701692,0.701692,0.691809,0.701692,0.182326,2271581
1979-08-29,0.701692,0.701692,0.691809,0.701692,0.182326,3971472
1979-08-30,0.701692,0.701692,0.691809,0.691809,0.179758,3308717
1979-08-31,0.691809,0.701692,0.691809,0.691809,0.179758,2059094
1979-09-04,0.691809,0.701692,0.681926,0.681926,0.177190,5858554
1979-09-05,0.674514,0.674514,0.664631,0.664631,0.172696,4786003
1979-09-06,0.664631,0.674514,0.664631,0.674514,0.175264,4502688
1979-09-07,0.674514,0.674514,0.664631,0.674514,0.175264,2615606
1979-09-10,0.674514,0.681926,0.674514,0.674514,0.175264,4011946
1979-09-11,0.674514,0.681926,0.674514,0.674514,0.175264,8772653
1979-09-12,0.674514,0.674514,0.664631,0.674514,0.175264,4320557
1979-09-13,0.674514,0.674514,0.664631,0.664631,0.172696,2266522
1979-09-14,0.664631,0.681926,0.664631,0.674514,0.175264,4705056
1979-09-17,0.674514,0.681926,0.674514,0.674514,0.175264,3035520
1979-09-18,0.664631,0.664631,0.654748,0.664631,0.172696,4138426
1979-09-19,0.664631,0.674514,0.664631,0.674514,0.175264,4330675
1979-09-20,0.674514,0.674514,0.664631,0.674514,0.175264,3425078
1979-09-21,0.674514,0.681926,0.664631,0.674514,0.175264,12035837
1979-09-24,0.674514,0.681926,0.664631,0.674514,0.175264,3774163
1979-09-25,0.674514,0.674514,0.664631,0.674514,0.175264,4371149
1979-09-26,0.674514,0.691809,0.674514,0.681926,0.177190,4533043
1979-09-27,0.681926,0.701692,0.681926,0.701692,0.182326,3672979
1979-09-28,0.691809,0.691809,0.681926,0.681926,0.177190,1765661
1979-10-01,0.681926,0.681926,0.664631,0.674514,0.175264,3794400
1979-10-02,0.674514,0.681926,0.674514,0.681926,0.177190,3627446
1979-10-03,0.681926,0.691809,0.681926,0.691809,0.179758,6743914
1979-10-04,0.691809,0.701692,0.691809,0.691809,0.179758,5706778
1979-10-05,0.691809,0.721458,0.691809,0.701692,0.182326,6399888
1979-10-08,0.701692,0.721458,0.701692,0.711575,0.184894,2205811
1979-10-09,0.701692,0.701692,0.681926,0.681926,0.177190,6703440
1979-10-10,0.654748,0.654748,0.634982,0.654748,0.170128,9556829
1979-10-11,0.654748,0.664631,0.644865,0.654748,0.170128,6845098
1979-10-12,0.654748,0.664631,0.654748,0.654748,0.170128,3834874
1979-10-15,0.654748,0.664631,0.654748,0.654748,0.170128,5666304
1979-10-16,0.664631,0.664631,0.664631,0.664631,0.172696,2327232
1979-10-17,0.674514,0.674514,0.674514,0.674514,0.175264,3602150
1979-10-18,0.674514,0.681926,0.674514,0.681926,0.177190,2089450
1979-10-19,0.681926,0.681926,0.674514,0.674514,0.175264,5605594
1979-10-22,0.674514,0.674514,0.664631,0.664631,0.172696,4679760
1979-10-23,0.674514,0.681926,0.674514,0.681926,0.177190,1350806
1979-10-24,0.681926,0.691809,0.674514,0.691809,0.179758,4178899
1979-10-25,0.691809,0.711575,0.681926,0.681926,0.177190,6055862
1979-10-26,0.681926,0.691809,0.681926,0.691809,0.179758,2291818
1979-10-29,0.691809,0.691809,0.691809,0.691809,0.179758,2438534
1979-10-30,0.701692,0.721458,0.701692,0.711575,0.184894,6384710
1979-10-31,0.711575,0.711575,0.681926,0.681926,0.177190,5625830
1979-11-01,0.681926,0.701692,0.681926,0.691809,0.179758,1927555
1979-11-02,0.701692,0.711575,0.701692,0.711575,0.184894,2833152
1979-11-05,0.711575,0.711575,0.701692,0.711575,0.184894,2413238
1979-11-06,0.711575,0.711575,0.691809,0.701692,0.182326,3627446
1979-11-07,0.701692,0.701692,0.691809,0.701692,0.182326,3455434
1979-11-08,0.701692,0.711575,0.701692,0.701692,0.182326,10224643
1979-11-09,0.721458,0.731341,0.721458,0.721458,0.187462,7523030
1979-11-12,0.721458,0.758519,0.721458,0.758519,0.197092,6207638
1979-11-13,0.758519,0.758519,0.741224,0.741224,0.192598,11762640
1979-11-14,0.741224,0.768402,0.731341,0.768402,0.199660,11787936
1979-11-15,0.768402,0.788168,0.768402,0.768402,0.199660,8266733
1979-11-16,0.768402,0.778285,0.758519,0.758519,0.197092,6096336
1979-11-19,0.758519,0.778285,0.748636,0.768402,0.199660,4447037
1979-11-20,0.768402,0.778285,0.758519,0.768402,0.199660,3349190
1979-11-21,0.768402,0.778285,0.748636,0.778285,0.202228,4942838
1979-11-23,0.778285,0.788168,0.768402,0.788168,0.206527,3237888
1979-11-26,0.798051,0.805463,0.798051,0.805463,0.211058,7912589
1979-11-27,0.805463,0.825229,0.798051,0.798051,0.209116,12000422
1979-11-28,0.798051,0.805463,0.788168,0.798051,0.209116,4558339
1979-11-29,0.798051,0.805463,0.788168,0.788168,0.206527,8550048
1979-11-30,0.788168,0.798051,0.778285,0.788168,0.206527,4786003
1979-12-03,0.788168,0.798051,0.778285,0.788168,0.206527,6111514
1979-12-04,0.788168,0.805463,0.788168,0.805463,0.211058,6040685
1979-12-05,0.805463,0.805463,0.798051,0.798051,0.209116,6784387
1979-12-06,0.798051,0.805463,0.788168,0.798051,0.209116,7431965
1979-12-07,0.798051,0.805463,0.778285,0.788168,0.206527,4892246
1979-12-10,0.788168,0.798051,0.778285,0.798051,0.209116,3531322
1979-12-11,0.798051,0.798051,0.788168,0.798051,0.209116,3414960
1979-12-12,0.798051,0.798051,0.788168,0.788168,0.206527,5565120
1979-12-13,0.788168,0.798051,0.788168,0.798051,0.209116,5307101
1979-12-14,0.798051,0.798051,0.788168,0.798051,0.209116,7285248
1979-12-17,0.798051,0.815346,0.798051,0.805463,0.211058,6050803
1979-12-18,0.805463,0.815346,0.798051,0.798051,0.209116,9870499
1979-12-19,0.798051,0.805463,0.788168,0.798051,0.209116,3834874
1979-12-20,0.798051,0.805463,0.788168,0.788168,0.206527,7806346
1979-12-21,0.788168,0.798051,0.788168,0.788168,0.206527,4168781
1979-12-24,0.788168,0.798051,0.778285,0.788168,0.206527,2124864
1979-12-26,0.788168,0.788168,0.778285,0.778285,0.203937,5656186
1979-12-27,0.778285,0.778285,0.768402,0.778285,0.203937,2676317
1979-12-28,0.778285,0.778285,0.768402,0.778285,0.203937,2119805
1979-12-31,0.778285,0.778285,0.778285,0.778285,0.203937,1285037
1980-01-02,0.768402,0.768402,0.741224,0.741224,0.194226,3389664
1980-01-03,0.741224,0.748636,0.731341,0.741224,0.194226,3000106
1980-01-04,0.748636,0.768402,0.748636,0.768402,0.201347,3495907
1980-01-07,0.768402,0.778285,0.758519,0.768402,0.201347,2301936
1980-01-08,0.768402,0.805463,0.768402,0.805463,0.211058,4897306
1980-01-09,0.805463,0.815346,0.788168,0.788168,0.206527,6157046
1980-01-10,0.788168,0.798051,0.778285,0.778285,0.203937,7528090
1980-01-11,0.778285,0.798051,0.778285,0.788168,0.206527,3430138
1980-01-14,0.788168,0.788168,0.788168,0.788168,0.206527,4527984
1980-01-15,0.788168,0.788168,0.768402,0.768402,0.201347,3536381
1980-01-16,0.768402,0.768402,0.748636,0.748636,0.196168,5813021
1980-01-17,0.748636,0.758519,0.748636,0.758519,0.198758,4720234
1980-01-18,0.758519,0.768402,0.758519,0.758519,0.198758,3566736
1980-01-21,0.758519,0.758519,0.748636,0.758519,0.198758,2347469
1980-01-22,0.758519,0.758519,0.748636,0.748636,0.196168,3470611
1980-01-23,0.748636,0.758519,0.731341,0.758519,0.198758,2944454
1980-01-24,0.758519,0.768402,0.748636,0.748636,0.196168,8352739
1980-01-25,0.748636,0.748636,0.741224,0.748636,0.196168,6688262
1980-01-28,0.748636,0.748636,0.741224,0.741224,0.194226,6283526
1980-01-29,0.741224,0.748636,0.741224,0.741224,0.194226,2519482
1980-01-30,0.741224,0.741224,0.741224,0.741224,0.194226,7609037
1980-01-31,0.741224,0.748636,0.741224,0.741224,0.194226,11686752
1980-02-01,0.741224,0.748636,0.741224,0.741224,0.194226,4153603
1980-02-04,0.748636,0.748636,0.748636,0.748636,0.196168,3440256
1980-02-05,0.748636,0.748636,0.748636,0.748636,0.196168,5615712
1980-02-06,0.748636,0.748636,0.741224,0.748636,0.196168,7224538
1980-02-07,0.748636,0.748636,0.741224,0.748636,0.196168,3500966
1980-02-08,0.748636,0.748636,0.731341,0.731341,0.191636,14444016
1980-02-11,0.731341,0.731341,0.711575,0.711575,0.186457,10376419
1980-02-12,0.711575,0.731341,0.711575,0.731341,0.191636,7199242
1980-02-13,0.731341,0.748636,0.731341,0.741224,0.194226,8752416
1980-02-14,0.741224,0.741224,0.721458,0.721458,0.189046,8114957
1980-02-15,0.721458,0.731341,0.711575,0.721458,0.189046,2251344
1980-02-19,0.721458,0.721458,0.711575,0.721458,0.189046,2914099
1980-02-20,0.721458,0.731341,0.721458,0.731341,0.191636,3121526
1980-02-21,0.731341,0.741224,0.721458,0.721458,0.189046,3369427
1980-02-22,0.721458,0.721458,0.701692,0.721458,0.189046,2190634
1980-02-25,0.711575,0.711575,0.701692,0.701692,0.183867,4411622
1980-02-26,0.701692,0.701692,0.681926,0.701692,0.183867,6399888
1980-02-27,0.701692,0.711575,0.701692,0.701692,0.183867,6956400
1980-02-28,0.701692,0.701692,0.691809,0.701692,0.183867,2944454
1980-02-29,0.701692,0.731341,0.701692,0.731341,0.191636,4441978
1980-03-03,0.731341,0.731341,0.721458,0.731341,0.191636,3506026
1980-03-04,0.721458,0.721458,0.701692,0.701692,0.185673,3521203
1980-03-05,0.701692,0.701692,0.681926,0.681926,0.180443,1785898
1980-03-06,0.681926,0.691809,0.654748,0.664631,0.175867,3860170
1980-03-07,0.664631,0.674514,0.664631,0.674514,0.178482,4123248
1980-03-10,0.674514,0.674514,0.654748,0.674514,0.178482,4619050
1980-03-11,0.674514,0.681926,0.674514,0.681926,0.180443,4811299
1980-03-12,0.681926,0.681926,0.664631,0.664631,0.175867,5099674
1980-03-13,0.664631,0.674514,0.664631,0.664631,0.175867,4441978
1980-03-14,0.664631,0.674514,0.664631,0.674514,0.178482,2605488
1980-03-17,0.674514,0.674514,0.664631,0.664631,0.175867,2534659
1980-03-18,0.664631,0.691809,0.654748,0.691809,0.183058,2949514
1980-03-19,0.691809,0.691809,0.674514,0.674514,0.178482,1532938
1980-03-20,0.674514,0.674514,0.664631,0.674514,0.178482,2934336
1980-03-21,0.674514,0.674514,0.664631,0.664631,0.175867,5367811
1980-03-24,0.664631,0.664631,0.644865,0.644865,0.170637,1821312
1980-03-25,0.644865,0.644865,0.634982,0.644865,0.170637,2726909
1980-03-26,0.644865,0.674514,0.644865,0.664631,0.175867,16300742
1980-03-27,0.664631,0.681926,0.654748,0.681926,0.180443,5974915
1980-03-28,0.691809,0.748636,0.691809,0.731341,0.193519,14676739
1980-03-31,0.731341,0.748636,0.731341,0.748636,0.198095,11843587
1980-04-01,0.748636,0.758519,0.741224,0.748636,0.198095,9840144
1980-04-02,0.748636,0.768402,0.748636,0.758519,0.200710,4841654
1980-04-03,0.758519,0.758519,0.748636,0.758519,0.200710,4780944
1980-04-07,0.748636,0.748636,0.741224,0.741224,0.196134,2893862
1980-04-08,0.741224,0.758519,0.741224,0.748636,0.198095,11104944
1980-04-09,0.748636,0.758519,0.748636,0.748636,0.198095,7173946
1980-04-10,0.748636,0.768402,0.748636,0.758519,0.200710,6263290
1980-04-11,0.758519,0.758519,0.748636,0.758519,0.200710,2661139
1980-04-14,0.748636,0.748636,0.748636,0.748636,0.198095,2949514
1980-04-15,0.748636,0.758519,0.748636,0.748636,0.198095,3420019
1980-04-16,0.748636,0.768402,0.741224,0.748636,0.198095,9733901
1980-04-17,0.748636,0.758519,0.741224,0.748636,0.198095,5509469
1980-04-18,0.748636,0.768402,0.741224,0.741224,0.196134,4194077
1980-04-21,0.741224,0.741224,0.721458,0.731341,0.193519,1745424
1980-04-22,0.741224,0.758519,0.741224,0.748636,0.198095,4538102
1980-04-23,0.748636,0.758519,0.748636,0.758519,0.200710,2797738
1980-04-24,0.758519,0.788168,0.748636,0.778285,0.205941,2984928
1980-04-25,0.778285,0.788168,0.758519,0.788168,0.208556,5899027
1980-04-28,0.778285,0.778285,0.768402,0.778285,0.205941,6151987
1980-04-29,0.778285,0.778285,0.758519,0.768402,0.203326,5059200
1980-04-30,0.768402,0.768402,0.758519,0.758519,0.200710,3890525
1980-05-01,0.758519,0.758519,0.741224,0.748636,0.198095,3764045
1980-05-02,0.748636,0.748636,0.741224,0.748636,0.198095,3819696
1980-05-05,0.748636,0.748636,0.748636,0.748636,0.198095,3531322
1980-05-06,0.748636,0.768402,0.741224,0.758519,0.200710,6283526
1980-05-07,0.758519,0.788168,0.758519,0.778285,0.205941,6050803
1980-05-08,0.778285,0.778285,0.758519,0.778285,0.205941,5590416
1980-05-09,0.778285,0.778285,0.768402,0.768402,0.203326,4578576
1980-05-12,0.768402,0.788168,0.758519,0.778285,0.205941,3804518
1980-05-13,0.788168,0.798051,0.788168,0.788168,0.208556,12303974
1980-05-14,0.788168,0.798051,0.788168,0.798051,0.211171,5489232
1980-05-15,0.798051,0.825229,0.798051,0.805463,0.213132,13255104
1980-05-16,0.805463,0.815346,0.798051,0.815346,0.215747,4113130
1980-05-19,0.815346,0.815346,0.798051,0.805463,0.213132,9582125
1980-05-20,0.805463,0.805463,0.798051,0.798051,0.211171,3683098
1980-05-21,0.798051,0.815346,0.798051,0.815346,0.215747,6597197
1980-05-22,0.815346,0.844995,0.815346,0.825229,0.218363,15779645
1980-05-23,0.825229,0.844995,0.825229,0.825229,0.218363,5509469
1980-05-27,0.825229,0.835112,0.825229,0.835112,0.220978,3930998
1980-05-28,0.835112,0.835112,0.825229,0.835112,0.220978,3253066
1980-05-29,0.825229,0.825229,0.798051,0.805463,0.214964,8398272
1980-05-30,0.805463,0.825229,0.798051,0.815346,0.217601,10108282
1980-06-02,0.815346,0.815346,0.798051,0.805463,0.214964,4305379
1980-06-03,0.805463,0.815346,0.798051,0.815346,0.217601,5853494
1980-06-04,0.815346,0.835112,0.815346,0.825229,0.220239,7022170
1980-06-05,0.835112,0.854878,0.835112,0.844995,0.225514,11287075
1980-06-06,0.844995,0.854878,0.844995,0.854878,0.228152,9283632
1980-06-09,0.854878,0.854878,0.854878,0.854878,0.228152,1988266
1980-06-10,0.854878,0.882056,0.854878,0.872173,0.232768,12405158
1980-06-11,0.872173,0.872173,0.862290,0.862290,0.230130,4861891
1980-06-12,0.862290,0.872173,0.844995,0.844995,0.225514,4624109
1980-06-13,0.844995,0.854878,0.835112,0.844995,0.225514,6227875
1980-06-16,0.844995,0.862290,0.844995,0.854878,0.228152,9830026
1980-06-17,0.854878,0.862290,0.815346,0.825229,0.220239,8757475
1980-06-18,0.825229,0.835112,0.815346,0.825229,0.220239,7568563
1980-06-19,0.825229,0.835112,0.815346,0.815346,0.217601,3632506
1980-06-20,0.805463,0.805463,0.805463,0.805463,0.214964,5327338
1980-06-23,0.805463,0.815346,0.805463,0.805463,0.214964,2838211
1980-06-24,0.805463,0.815346,0.798051,0.805463,0.214964,3440256
1980-06-25,0.805463,0.835112,0.805463,0.815346,0.217601,6354355
1980-06-26,0.815346,0.815346,0.805463,0.805463,0.214964,3870288
1980-06-27,0.805463,0.815346,0.798051,0.815346,0.217601,2979869
1980-06-30,0.815346,0.815346,0.805463,0.815346,0.217601,4507747
1980-07-01,0.815346,0.815346,0.805463,0.815346,0.217601,5074378
1980-07-02,0.815346,0.815346,0.805463,0.805463,0.214964,2539718
1980-07-03,0.805463,0.805463,0.798051,0.798051,0.212986,14433898
1980-07-07,0.798051,0.805463,0.798051,0.798051,0.212986,2428416
1980-07-08,0.798051,0.798051,0.788168,0.788168,0.210348,2691494
1980-07-09,0.788168,0.815346,0.788168,0.805463,0.214964,8044128
1980-07-10,0.805463,0.815346,0.805463,0.805463,0.214964,5003549
1980-07-11,0.805463,0.815346,0.805463,0.805463,0.214964,3672979
1980-07-14,0.805463,0.825229,0.805463,0.825229,0.220239,3632506
1980-07-15,0.825229,0.835112,0.815346,0.825229,0.220239,5813021
1980-07-16,0.825229,0.835112,0.805463,0.805463,0.214964,3991709
1980-07-17,0.805463,0.805463,0.798051,0.805463,0.214964,4355971
1980-07-18,0.805463,0.815346,0.798051,0.815346,0.217601,9880618
1980-07-21,0.815346,0.825229,0.798051,0.825229,0.220239,2883744
1980-07-22,0.825229,0.835112,0.798051,0.805463,0.214964,9435408
1980-07-23,0.805463,0.825229,0.805463,0.805463,0.214964,4280083
1980-07-24,0.805463,0.815346,0.798051,0.798051,0.212986,5585357
1980-07-25,0.798051,0.805463,0.788168,0.788168,0.210348,4634227
1980-07-28,0.788168,0.798051,0.788168,0.798051,0.212986,5074378
1980-07-29,0.798051,0.815346,0.798051,0.805463,0.214964,3490848
1980-07-30,0.815346,0.835112,0.815346,0.825229,0.220239,8403331
1980-07-31,0.825229,0.844995,0.825229,0.844995,0.225514,6723677
1980-08-01,0.844995,0.862290,0.844995,0.854878,0.228152,9061027
1980-08-04,0.854878,0.862290,0.844995,0.862290,0.230130,2443594
1980-08-05,0.862290,0.862290,0.854878,0.854878,0.228152,4001827
1980-08-06,0.854878,0.854878,0.844995,0.854878,0.228152,8544989
1980-08-07,0.854878,0.854878,0.825229,0.844995,0.225514,3050698
1980-08-08,0.844995,0.854878,0.835112,0.844995,0.225514,3005165
1980-08-11,0.844995,0.854878,0.835112,0.854878,0.228152,2615606
1980-08-12,0.844995,0.844995,0.825229,0.825229,0.220239,2726909
1980-08-13,0.825229,0.835112,0.815346,0.815346,0.217601,1735306
1980-08-14,0.815346,0.825229,0.805463,0.825229,0.220239,6278467
1980-08-15,0.825229,0.825229,0.815346,0.825229,0.220239,5565120
1980-08-18,0.825229,0.825229,0.805463,0.805463,0.214964,4705056
1980-08-19,0.805463,0.815346,0.805463,0.805463,0.214964,961248
1980-08-20,0.805463,0.815346,0.805463,0.805463,0.214964,2054035
1980-08-21,0.815346,0.844995,0.815346,0.844995,0.225514,3425078
1980-08-22,0.844995,0.854878,0.844995,0.844995,0.225514,1765661
1980-08-25,0.844995,0.844995,0.835112,0.835112,0.222877,925834
1980-08-26,0.835112,0.854878,0.835112,0.835112,0.222877,1785898
1980-08-27,0.835112,0.835112,0.815346,0.815346,0.217601,4507747
1980-08-28,0.815346,0.825229,0.805463,0.815346,0.217601,13447354
1980-08-29,0.815346,0.815346,0.805463,0.815346,0.217601,2084390
1980-09-02,0.815346,0.825229,0.805463,0.825229,0.222178,2124864
1980-09-03,0.825229,0.854878,0.825229,0.854878,0.230161,4826477
1980-09-04,0.854878,0.862290,0.854878,0.854878,0.230161,4340794
1980-09-05,0.854878,0.854878,0.844995,0.844995,0.227500,2099568
1980-09-08,0.844995,0.844995,0.835112,0.835112,0.224839,3465552
1980-09-09,0.835112,0.844995,0.825229,0.844995,0.227500,3389664
1980-09-10,0.844995,0.844995,0.835112,0.844995,0.227500,1876963
1980-09-11,0.844995,0.854878,0.844995,0.844995,0.227500,2853389
1980-09-12,0.844995,0.854878,0.844995,0.854878,0.230161,8823245
1980-09-15,0.854878,0.872173,0.854878,0.872173,0.234817,3622387
1980-09-16,0.872173,0.919118,0.872173,0.911705,0.245460,9789552
1980-09-17,0.911705,0.929001,0.911705,0.919118,0.247456,21005798
1980-09-18,0.919118,0.938884,0.919118,0.929001,0.250117,10750800
1980-09-19,0.929001,0.948767,0.919118,0.948767,0.255439,4877069
1980-09-22,0.948767,0.958650,0.938884,0.958650,0.258099,4092893
1980-09-23,0.958650,0.968533,0.948767,0.948767,0.255439,9253277
1980-09-24,0.948767,0.948767,0.929001,0.929001,0.250117,8474160
1980-09-25,0.929001,0.938884,0.919118,0.919118,0.247456,2757264
1980-09-26,0.919118,0.919118,0.901822,0.911705,0.245460,17231635
1980-09-29,0.901822,0.901822,0.882056,0.882056,0.237478,3930998
1980-09-30,0.891939,0.911705,0.891939,0.901822,0.242800,3435197
1980-10-01,0.901822,0.911705,0.901822,0.901822,0.242800,2484067
1980-10-02,0.901822,0.901822,0.901822,0.901822,0.242800,3081053
1980-10-03,0.901822,0.929001,0.901822,0.929001,0.250117,2706672
1980-10-06,0.929001,0.958650,0.929001,0.948767,0.255439,4264906
1980-10-07,0.948767,0.958650,0.938884,0.948767,0.255439,10801392
1980-10-08,0.948767,0.948767,0.938884,0.938884,0.252778,1856726
1980-10-09,0.938884,0.938884,0.919118,0.929001,0.250117,5337456
1980-10-10,0.929001,0.929001,0.919118,0.929001,0.250117,1543056
1980-10-13,0.929001,0.938884,0.919118,0.929001,0.250117,1644240
1980-10-14,0.929001,0.938884,0.929001,0.929001,0.250117,4452096
1980-10-15,0.929001,0.938884,0.919118,0.929001,0.250117,2792678
1980-10-16,0.929001,0.938884,0.919118,0.919118,0.247456,6900749
1980-10-17,0.919118,0.919118,0.901822,0.901822,0.242800,2008502
1980-10-20,0.901822,0.901822,0.891939,0.891939,0.240139,1568352
1980-10-21,0.891939,0.891939,0.862290,0.872173,0.234817,2878685
1980-10-22,0.872173,0.872173,0.862290,0.862290,0.232156,3040579
1980-10-23,0.862290,0.872173,0.862290,0.862290,0.232156,2640902
1980-10-24,0.862290,0.872173,0.854878,0.862290,0.232156,3075994
1980-10-27,0.844995,0.844995,0.835112,0.844995,0.227500,4806240
1980-10-28,0.844995,0.862290,0.844995,0.862290,0.232156,3328954
1980-10-29,0.862290,0.872173,0.862290,0.862290,0.232156,2180515
1980-10-30,0.862290,0.872173,0.854878,0.854878,0.230161,3156941
1980-10-31,0.862290,0.882056,0.862290,0.872173,0.234817,2615606
1980-11-03,0.872173,0.882056,0.872173,0.872173,0.234817,2195693
1980-11-05,0.891939,0.919118,0.891939,0.891939,0.240139,5200858
1980-11-06,0.891939,0.901822,0.882056,0.891939,0.240139,7679866
1980-11-07,0.891939,0.891939,0.872173,0.891939,0.240139,3207533
1980-11-10,0.891939,0.891939,0.872173,0.882056,0.237478,3905702
1980-11-11,0.882056,0.882056,0.872173,0.872173,0.234817,3268243
1980-11-12,0.872173,0.882056,0.862290,0.882056,0.237478,4431859
1980-11-13,0.891939,0.938884,0.891939,0.938884,0.252778,6091277
1980-11-14,0.938884,0.948767,0.929001,0.938884,0.252778,7806346
1980-11-17,0.938884,0.938884,0.919118,0.929001,0.250117,2701613
1980-11-18,0.938884,0.948767,0.938884,0.938884,0.252778,5479114
1980-11-19,0.938884,0.948767,0.929001,0.929001,0.250117,3146822
1980-11-20,0.929001,0.958650,0.929001,0.958650,0.258099,11044234
1980-11-21,0.958650,0.968533,0.958650,0.958650,0.258099,5565120
1980-11-24,0.958650,0.968533,0.948767,0.958650,0.258099,5256509
1980-11-25,0.968533,0.978416,0.968533,0.978416,0.263421,4821418
1980-11-26,0.978416,0.985828,0.958650,0.978416,0.263421,3156941
1980-11-28,0.978416,0.985828,0.968533,0.978416,0.265351,1831430
1980-12-01,0.978416,0.985828,0.929001,0.929001,0.251949,3905702
1980-12-02,0.929001,0.929001,0.901822,0.919118,0.249269,2716790
1980-12-03,0.919118,0.958650,0.919118,0.948767,0.257310,2438534
